id,title,genres,vote_average,Plot
816952,My Best Friend's Exorcism,Horror-Comedy,6.15,the year is 1988 . abbi and gretchen have been best friend sinc fourth grade . after an even of skinny-dip goe disastr wrong gretchen begin to act…differ which lead abbi to suspect her best friend may be possess by a demon . with help from some unlik alli abbi embark on a quest to save gretchen . but is their friendship power enough to beat the devil ? base on novel or book-teenag girl-demon possession-1980 horror-comedi my best friend 's exorc
475557,Joker,Crime-Thriller-Drama,8.163,dure the 1980 a fail stand-up comedian is driven insan and turn to a life of crime and chao in gotham citi while becom an infam psychopath crime figur . dream-street gang-society-psychopath-clown-villain-bas on comic-murder-psycholog thriller-crimin mastermind-ment illness-anarchy-charact study-clown makeup-subway train-soci realism-supervillain-tv host-1980s-moth son relationship-origin story-fal into madness-depress crime-thriller-drama joker
47964,A Good Day to Die Hard,Action-Thriller,5.319,iconoclast take-no-prison cop john mcclane find himself for the first time on foreign soil after travel to moscow to help hi wayward son jack - unawar that jack is realli a highly-train cia oper out to stop a nuclear weapon heist . with the russian underworld in pursuit and battl a countdown to war the two mcclane discov that their oppos method make them unstopp hero . bomb-cia-escape-courthouse-agent-rogue-moscow russia action-thril a good day to die hard
354912,Coco,Family-Animation-Fantasy-Music-Comedy-Adventure,8.2,despit hi famili ’ s baffl generations-old ban on music miguel dream of becom an accomplish musician like hi idol ernesto de la cruz . desper to prove hi talent miguel find himself in the stun and color land of the dead follow a mysteri chain of event . along the way he meet charm trickster hector and togeth they set off on an extraordinari journey to unlock the real stori behind miguel 's famili histori . mexico-guitar-musician-skeleton-afterlife-singer-lif after death-child-day of the dead-fairi tale family-animation-fantasy-music-comedy-adventur coco
297270,Tinker Bell and the Legend of the NeverBeast,Adventure-Animation-Family,7.2,an ancient myth of a massiv creatur spark the curios of tinker bell and her good friend fawn an anim fairi who ’ s not afraid to break the rule to help an anim in need . but thi creatur is not welcom in pixi hollow — and the scout fairi are determin to captur the mysteri beast who they fear will destroy their home . fawn must convinc her fairi friend to risk everyth to rescu the neverbeast . fairy-fairi tale-tinkerbel adventure-animation-famili tinker bell and the legend of the neverbeast
629176,Samaritan,Action-Crime-Science Fiction,6.823,thirteen year old sam cleari suspect that hi mysteri reclus neighbor mr. smith is actual the legendari vigilant samaritan who wa report dead 25 year ago . with crime on the rise and the citi on the brink of chao sam make it hi mission to coax hi neighbor out of hide to save the citi from ruin . chaos-street riots-superhero-neighbor-old man-young boy-poverty-twins-sup power-unemployment-sledgehammer-hatred-crim gone awry-sup strength-dead father-crimin gang-ep battle-young heroes-curious-ptsd-singl mom-good vs evil action-crime-sci fiction samaritan
105,Back to the Future,Adventure-Comedy-Science Fiction,8.317,eighti teenag marti mcfli is accident sent back in time to 1955 inadvert disrupt hi parent ' first meet and attract hi mother 's romant interest . marti must repair the damag to histori by rekindl hi parent ' romanc and - with the help of hi eccentr inventor friend doc brown - return to 1985. fli car-rac against time-clock tower-car race-lightning-guitar-plutonium-inventor-journey in the past-invention-tim travel-bullying-mad scientist-love-fish out of water-terrorism-teenag love-destiny-hidden identity-teenag life-chang the past or future-1950s-cientifico loco adventure-comedy-sci fiction back to the futur
829280,Enola Holmes 2,Mystery-Adventure-Comedy-Crime,7.6,now a detective-for-hir like her infam brother enola holm take on her first offici case to find a miss girl as the spark of a danger conspiraci ignit a mysteri that requir the help of friend — and sherlock himself — to unravel . detective-victorian england-sequel-femal detective-sherlock holm mystery-adventure-comedy-crim enola holm 2
306,Beverly Hills Cop III,Action-Comedy-Crime,5.866,when hi boss is kill detroit cop axel foley find evid that the murder had tie to a california amus park call wonder world . return to sunni beverli hill onc more foley reunit with detect billi rosewood to solv the case . along with billi 's new partner detect jon flint they discov that wonder world is be use as a front for a massiv counterfeit ring . rescue-undercover-detective-investigation-carousel -shootout-dirti cop-gunfight-lo angel california-foot chase-framed-detroit michigan-secret service-amus park-rol coaster / rollercoaster-them park-beverli hills-buddi cop-chop shop-counterfeit money action-comedy-crim beverli hill cop iii
639933,The Northman,Action-Adventure-Fantasy,7.112,princ amleth is on the verg of becom a man when hi father is brutal murder by hi uncl who kidnap the boy 's mother . two decad later amleth is now a vike who 's on a mission to save hi mother kill hi uncl and aveng hi father . sword-fath murder-prince-iceland-viking-northern ireland-revenge-death of father-fate-king-brutality-hamlet-bas on myth legend or folklore-nordic-10th century-shot on film-vik age-fantasy-graph violenc action-adventure-fantasi the northman
593643,The Menu,Horror-Thriller,7.233,a young coupl travel to a remot island to eat at an exclus restaur where the chef ha prepar a lavish menu with some shock surpris . restaurant-food-dinner-chef-remot island horror-thril the menu
99861,Avengers: Age of Ultron,Action-Adventure-Science Fiction,7.274,when toni stark tri to jumpstart a dormant peacekeep program thing go awri and earth ’ s mightiest hero are put to the ultim test as the fate of the planet hang in the balanc . as the villain ultron emerg it is up to the aveng to stop him from enact hi terribl plan and soon uneasi allianc and unexpect action pave the way for an epic and uniqu global adventur . artifici intellig ( a.i . ) -superhero-bas on comic-sequel-superhero team-duringcreditsstinger-marvel cinemat univers ( mcu ) -fictiti country-evil robot action-adventure-sci fiction aveng : age of ultron
666277,Past Lives,Drama-Romance,7.89,nora and hae sung two childhood friend are reunit in new york for one fate week as they confront notion of destini love and the choic that make a life . new york city-immigrant-friendship-regret-languag barrier-nostalgia-interraci relationship-fate-memory-playwright-childhood-childhood friends-semi autobiographical-woman director-retreat-skype-facebook-ferry-korean american-korean-asian american-independ film-facetime-shot on film drama-rom past live
324857,Spider-Man: Into the Spider-Verse,Animation-Action-Adventure-Science Fiction,8.402,struggl to find hi place in the world while juggl school and famili brooklyn teenag mile moral is unexpectedli bitten by a radioact spider and develop unfathom power just like the one and onli spider-man . while wrestl with the implic of hi new abil mile discov a super collid creat by the madman wilson `` kingpin '' fisk caus other from across the spider-vers to be inadvert transport to hi dimens . superhero-bas on comic-aftercreditsstinger-altern univers animation-action-adventure-sci fiction spider-man : into the spider-vers
814757,Empire of Light,Drama-Romance,6.614,the duti manag of a seasid cinema who is struggl with her mental health form a relationship with a new employe on the south coast of england in the 1980 . england-love-interraci relationship-racism-ment illness-projectionist-seasid town-1980s-lost soul-rac relations-movi theater drama-rom empir of light
820511,Ripper Untold,Horror,6.2,a detect and a medic examin join forc to solv a seri of horrif murder in victorian london - but one of them harbor a deadli secret . prostitute-newspaper-jack the ripper-autopsy-alcoholism-scalpel horror ripper untold
7445,Brothers,Drama-Thriller-War,7.292,when hi helicopt goe down dure hi fourth tour of duti in afghanistan marin sam cahil is presum dead . back home brother tommi step in to look over sam ’ s wife grace and two children . sam ’ s surpris homecom trigger domest mayhem . sibl relationship-loss of love one-brother-in-law-afghanistan war ( 2001- ) -sister-in-law drama-thriller-war brother
537915,After,Romance-Drama,7.16,tessa young is a dedic student duti daughter and loyal girlfriend to her high school sweetheart . enter her first semest of colleg tessa 's guard world open up when she meet hardin scott a mysteri and brood rebel who make her question all she thought she knew about herself -- and what she want out of life . base on novel or book-love-teenag crush romance-drama after
853163,Dumb & Dahmer,Comedy-Horror,0.0,jeff dahmer is a serial killer who is look for a relationship . in thi slapstick adapt of the stori there are plenti of laugh as well as some critic of current more . the director bill zebub realiz that the real-lif event seem comic like when polic actual return an escap victim to the killer . as silli as that sound the reason for the law enforc blunder wa becaus of prejudic which is n't funni . a person in author should not act on person bia . slapstick comedy-seri killer-jeffrey dahmer comedy-horror dumb & dahmer
779782,The School for Good and Evil,Fantasy,7.2,best friend sophi and agatha navig an enchant school for young hero and villain — and find themselv on oppos side of the battl between good and evil . school-bas on young adult novel fantasi the school for good and evil
139038,A Haunted House,Comedy-Horror,5.783,malcolm and kisha move into their dream home but soon learn a demon also resid there . when kisha becom possess malcolm - determin to keep hi sex life on track - turn to a priest a psychic and a team of ghost-bust for help in thi spoof of all the `` found-footage/documentari style '' film releas in recent year . ghostbuster-haunt house-parody-crud humor-spoof-horror spoof-fak documentary-demon possession-found footage-paranorm activity-duringcreditsstinger-spooki house-horror parodi comedy-horror a haunt hous
767,Harry Potter and the Half-Blood Prince,Adventure-Fantasy,7.694,as lord voldemort tighten hi grip on both the muggl and wizard world hogwart is no longer a safe haven . harri suspect peril may even lie within the castl but dumbledor is more intent upon prepar him for the final battl fast approach . togeth they work to find the key to unlock voldemort defens and to thi end dumbledor recruit hi old friend and colleagu horac slughorn whom he believ hold crucial inform . even as the decis showdown loom romanc blossom for harri ron hermion and their classmat . love is in the air but danger lie ahead and hogwart may never be the same again . witch-di and death-london england-magic-school of witchcraft-apparition-curse-teenag crush-school-werewolf-teenag love-luck-wizard-secret past-christmas-bas on young adult novel adventure-fantasi harri potter and the half-blood princ
12445,Harry Potter and the Deathly Hallows: Part 2,Fantasy-Adventure,8.098,harri ron and hermion continu their quest to vanquish the evil voldemort onc and for all . just as thing begin to look hopeless for the young wizard harri discov a trio of magic object that endow him with power to rival voldemort 's formid skill . witch-di and death-sav the world-self sacrifice-magic-school of witchcraft-sorcerer-school-battle-wizard-teenag hero-christmas-bas on young adult novel-good versu evil-wizard world fantasy-adventur harri potter and the deathli hallow : part 2
868759,Ghosted,Action-Comedy-Romance,7.035,salt-of-the-earth cole fall head over heel for enigmat sadi — but then make the shock discoveri that she ’ s a secret agent . befor they can decid on a second date cole and sadi are swept away on an intern adventur to save the world . cia-secret agent-love-mission-spi action-comedy-rom ghost
831815,Saving Bikini Bottom: The Sandy Cheeks Movie,Animation-Comedy-Adventure-Family,0.0,when bikini bottom is scoop from the ocean scientif squirrel sandi cheek and her pal spongebob squarep saddl up for texa to save their town . squirrel-texas-road trip-sav the day-hard-derogatori animation-comedy-adventure-famili save bikini bottom : the sandi cheek movi
11688,The Emperor's New Groove,Adventure-Animation-Comedy-Family-Fantasy,7.5,kuzco is a self-cent emperor who summon pacha from a villag and to tell him that hi home will be destroy to make room for kuzco 's new summer home . kuzco 's advisor yzma tri to poison kuzco and accident turn him into a llama who accident end up in pacha 's villag . pacha offer to help kuzco if he doe n't destroy hi hous and so they form an unlik partnership . central and south america-birthday-emperor-palace-kingdom-peru-berater-incan empire-break the fourth wall-assassin attempt-15th centuri adventure-animation-comedy-family-fantasi the emperor 's new groov
577922,Tenet,Action-Thriller-Science Fiction,7.18,arm with onli one word - tenet - and fight for the surviv of the entir world the protagonist journey through a twilight world of intern espionag on a mission that will unfold in someth beyond real time . assassin-espionage-spy-tim travel-mumbai ( bombay ) india-arm dealer-terrorism-terrorist attack-nuclear weapons-terrorist plot-backwards-altern timeline-oslo norway-tim paradox-kyiv ( kiev ) ukrain action-thriller-sci fiction tenet
121,The Lord of the Rings: The Two Towers,Adventure-Fantasy-Action,8.398,frodo baggin and the other member of the fellowship continu on their sacr quest to destroy the one ring -- but on separ path . their destini lie at two tower -- orthanc tower in isengard where the corrupt wizard saruman await and sauron 's fortress at barad-dur deep within the dark land of mordor . frodo and sam are trek to mordor to destroy the one ring of power while gimli legola and aragorn search for the orc-captur merri and pippin . all along nefari wizard saruman await the fellowship member at the orthanc tower in isengard . mission-army-bas on novel or book-orcs-elves-dwarf-magic-obsession-bravery-castle-reincarnation-sequel-battle-brutality-guide-split personality-marsh-fantasi world-wizard-journey-ring-l action and animation-hero 's journey-high fantasy-wraith-sword and sorcery-complex-trekking-evil spell-good versu evil-creatures-trees-wing creatures-hobbit adventure-fantasy-act the lord of the ring : the two tower
626735,Dog,Drama-Comedy,7.363,an armi ranger and hi dog embark on a road trip along the pacif coast highway to attend a friend 's funer . pets-emot support animal-dog hero-belgian malinois-baddi-fli drama-comedi dog
632065,House Party,Comedy,6.7,aspir club promot and best bud damon and kevin are bare keep thing togeth . out of money down on their luck and about to lose the roof over their heads—and freshli fire from their low-lift job as hous cleaners—th pair need a huge windfal to make their problem go away . in a ‘ what the hell ? ’ move they decid to host the parti of the year at an exclus mansion the site of their last clean job which just happen to belong to none other than lebron jame . no permiss ? no problem . what could go wrong ? duringcreditsstinger-wild parti comedi hous parti
210577,Gone Girl,Mystery-Thriller-Drama,7.9,with hi wife 's disappear have becom the focu of an intens media circu a man see the spotlight turn on him when it 's suspect that he may not be innoc . infidelity-bas on novel or book-wife-marriag crisis-investigation-disappearance-psycholog thriller-whodunit-miss person-search party-crimin lawyer-disturbed-murd suspect-miss wife-perspective-manipul woman-kil dure sex mystery-thriller-drama gone girl
497828,Triangle of Sadness,Comedy-Drama,7.275,a celebr model coupl are invit on a luxuri cruis for the uber-rich helm by an unhing alcohol captain . what first appear instagramm end catastroph leav the survivor strand on a desert island in a struggl of hierarchi . satire-stranded-dark comedy-survival-cruis ship-class differences-gend roles-sink ship-food rationing-pow struggle-luxuri yacht-open ended-soci media influencer-soci climber comedy-drama triangl of sad
862965,Emily the Criminal,Crime-Drama-Thriller,6.8,desper for incom emili take a shadi gig buy good with stolen credit card suppli by a charismat middleman name youcef . seduc by the quick cash and illicit thrill they hatch a plan to take their busi to the next level . credit card fraud-stud debt crime-drama-thril emili the crimin
585,"Monsters, Inc.",Animation-Comedy-Family,7.84,"lovabl sulley and hi wisecrack sidekick mike wazowski are the top scare team at monster inc. the scream-process factori in monstropoli . when a littl girl name boo wander into their world it 's the monster who are scare silli and it 's up to sulley and mike to keep her out of sight and get her back home . monster-panic-cheating-kidnapping-door-infant-villain-portal-rivalry-energi supply-friends-hijinks-best friend-chameleon-family-parallel world-conveyor belt-invisibility-energi company-conspir animation-comedy-famili monster , inc ."
843416,Daddio,Drama,6.3,a woman take a cab ride from jfk engag in a convers with the driver about the import relationship in their live . new york city-taxi-taxi driver-jfk intern airport-woman director-taxi ride drama daddio
138843,The Conjuring,Horror-Thriller,7.537,paranorm investig ed and lorrain warren work to help a famili terror by a dark presenc in their farmhous . forc to confront a power entiti the warren find themselv caught in the most terrifi case of their live . sibl relationship-1970s-cellar-exorcism-satanism-haunt house-rhod island-horror-bas on true story-possession-paranorm investigation-crucifix-ghost-demonic-demonology-psych vision horror-thril the conjur
948549,Love Lies Bleeding,Crime-Romance-Thriller,6.583,reclus gym manag lou fall hard for jacki an ambiti bodybuild head through town to la vega in pursuit of her dream . but their love ignit violenc pull them deep into the web of lou ’ s crimin famili . homicide-blackmail-new mexico-eroticism-bisexuality-american dream-addiction-bodybuilder-steroids-murder-dirti cop-femal protagonist-la vegas-brutality-crim family-gym-lgbt-estrang father-fitness-woman director-albuquerqu new mexico-neo-noir-femal bodybuilder-1980s-abus husband-shoot range-fath daughter relationship-lesbian-feder bureau of investigation-bodi horror crime-romance-thril love lie bleed
9100,The Craft,Horror-Drama-Fantasy,6.8,a cathol school newcom fall in with a cliqu of teen witch who wield their power against all who dare to cross them -- be they teacher rival or meddlesom parent . witch-puberty-magic-suicid attempt-black magic-sorcery-femal friendship-occult-hair loss-outsider-karma-newcomer-lov spell horror-drama-fantasi the craft
508943,Luca,Animation-Comedy-Family-Fantasy-Action-Adventure,7.9,luca and hi best friend alberto experi an unforgett summer on the italian riviera . but all the fun is threaten by a deeply-held secret : they are sea monster from anoth world just below the water ’ s surfac . italy-monster-friendship-friends-com of age-sea monster-vespa-seasid town-1950s-pasta-water-italian riviera-pesto animation-comedy-family-fantasy-action-adventur luca
335977,Indiana Jones and the Dial of Destiny,Adventure-Action,6.6,find himself in a new era and approach retir indi wrestl with fit into a world that seem to have outgrown him . but as the tentacl of an all-too-familiar evil return in the form of an old rival indi must don hi hat and pick up hi whip onc more to make sure an ancient and power artifact doe n't fall into the wrong hand . treasur hunt-anci rome-sequel-flashback-knif fight-archaeologist-adventurer-1960s-nazi germany-act adventure-suspens adventure-act indiana jone and the dial of destini
642885,Hocus Pocus 2,Fantasy-Comedy-Family,7.4,29 year sinc the black flame candl wa last lit the 17th-centuri sanderson sister are resurrect and they are look for reveng . now it 's up to three high school student to stop the raven witch from wreak a new kind of havoc on salem befor dawn on all hallow 's eve . sibl relationship-witch-halloween-sister-high school-resurrection-sequel-zombie-salem massachusetts-aftercreditsstinger-duringcreditssting fantasy-comedy-famili hocu pocu 2
420818,The Lion King,Adventure-Drama-Family,7.131,simba idol hi father king mufasa and take to heart hi own royal destini . but not everyon in the kingdom celebr the new cub 's arriv . scar mufasa 's brother—and former heir to the throne—ha plan of hi own . the battl for pride rock is ravag with betray tragedi and drama ultim result in simba 's exil . with help from a curiou pair of newfound friend simba will have to figur out how to grow up and take back what is right hi . africa-lion-prince-musical-uncle-remake-grief-redemption-king-family-sidekick-l action and animation-fath son relationship-l action remak adventure-drama-famili the lion king
20352,Despicable Me,Family-Animation-Comedy,7.244,villain gru live up to hi reput as a despic deplor and downright unlik guy when he hatch a plan to steal the moon from the sky . but he ha a tough time stay on task after three orphan land in hi care . moon-par child relationship-orphanage-villain-adopt father-lif 's dream-rivalry-ballet-stealing-littl girl-orphan-tomboy-intelligent-evil doctor-duringcreditsstinger-supervillain-illumination-joy family-animation-comedi despic me
384018,Fast & Furious Presents: Hobbs & Shaw,Action-Adventure-Comedy,6.865,ever sinc us diplomat secur servic agent hobb and lawless outcast shaw first face off they just have trade smack talk and bodi blow . but when cyber-genet enhanc anarchist brixton 's ruthless action threaten the futur of human they join forc to defeat him . london england-biolog weapon-secret organization-famili clan-spin off-famili reunion-buddi comedy-samoa-aftercreditsstinger-duringcreditsstinger-buddi movie-moth son relationship-fath daughter relationship-broth sister relationship action-adventure-comedi fast & furiou present : hobb & shaw
913673,Nefarious,Horror-Thriller,6.847,on the day of hi schedul execut a convict serial killer get a psychiatr evalu dure which he claim he is a demon and further claim that befor their time is over the psychiatrist will commit three murder of hi own . evangelical-psychiatrist-evangel christianity-demon possession-psycholog terror-christian horror-thril nefari
889737,Joker: Folie à Deux,Drama-Crime-Thriller,0.0,while struggl with hi dual ident arthur fleck not onli stumbl upon true love but also find the music that 's alway been insid him . villain-musical-bas on comic-sequel-jukebox music drama-crime-thril joker : foli à deux
238,The Godfather,Drama-Crime,8.692,span the year 1945 to 1955 a chronicl of the fiction italian-american corleon crime famili . when organ crime famili patriarch vito corleon bare surviv an attempt on hi life hi youngest son michael step in to take care of the would-b killer launch a campaign of bloodi reveng . base on novel or book-loss of love one-lov at first sight-italy-symbolism-patriarch-europe-organ crime-mafia-religion-lawyer-reveng motive-crim family-sicilian mafia-religi hypocrisy-gun violence-ris to power-dead horse-gang violence-1940s-1950s-mafia war drama-crim the godfath
417859,Puss in Boots,Action-Animation-Adventure-Comedy-Family,6.521,long befor he even met shrek the notori fighter lover and outlaw puss in boot becom a hero when he set off on an adventur with the tough and street smart kitti softpaw and the mastermind humpti dumpti to save hi town . thi is the true stori of the cat the myth the legend ... the boot . rebel-smal town-fairi tale-spin off-wild west-talk cat-pet action-animation-adventure-comedy-famili puss in boot
9479,The Nightmare Before Christmas,Fantasy-Animation-Family,7.841,tire of scare human everi octob 31 with the same old bag of trick jack skellington the spindli king of halloween town kidnap santa clau and plan to deliv shrunken head and other ghoulish gift to children on christma morn . but as christma approach jack 's rag-dol girlfriend salli tri to foil hi misguid plan . skeleton-fire-magic-holiday-santa claus-halloween-musical-christma tree-sav christmas-pumpkin-woods-stop motion-christma fantasy-animation-famili the nightmar befor christma
402431,Wicked,Drama-Fantasy-Romance,0.0,elphaba an ostrac but defiant girl born with green skin and glinda a privileg aristocrat born popular becom extrem unlik friend in the magic land of oz . as the two girl struggl with their oppos person their friendship is test as both begin to fulfil their destini as glinda the good and the wick witch of the west . witch-dancing-bas on novel or book-musical-femal friendship-bas on play or musical-singer-singing-fantasi world-wizard-gravity-ostracism-fantasy-wicked-oz-wizard of oz-wond wizard of oz drama-fantasy-rom wick
706972,Narco Sub,Action-Drama-Crime,6.7,a man will becom a crimin to save hi famili . director : shawn well writer : derek h. pott star : tom vera tom sizemor lee major | crimin action-drama-crim narco sub
228150,Fury,War-Drama-Action,7.529,in the last month of world war ii as the alli make their final push in the european theatr a battle-harden u.s. armi sergeant name 'wardaddi ' command a sherman tank call 'furi ' and it five-man crew on a deadli mission behind enemi line . outnumb and outgun wardaddi and hi men face overwhelm odd in their heroic attempt to strike at the heart of nazi germani . hero-nazi-ambush-bravery-world war ii-heroism-tank-europe-execution-battle-brutality-hatred-tank battle-1940s-enclos space-b the odds-european theatre-tank war-drama-act furi
22,Pirates of the Caribbean: The Curse of the Black Pearl,Adventure-Fantasy-Action,7.789,jack sparrow a freewheel 18th-centuri pirat quarrel with a rival pirat bent on pillag port royal . when the governor 's daughter is kidnap sparrow decid to help the girl 's love save her . exot island-blacksmith-east india company-gold-jamaica-skeleton-british empire-governor-pirate-swashbuckler-18th century-caribbean sea-aftercreditsstinger-pir ship-british navy-tortuga adventure-fantasy-act pirat of the caribbean : the curs of the black pearl
436969,The Suicide Squad,Action-Comedy-Adventure,7.5,supervillain harley quinn bloodsport peacemak and a collect of nutti con at bell reve prison join the super-secret super-shadi task forc x as they are drop off at the remot enemy-infus island of corto maltes . monster-secret mission-superhero-anti hero-gi monster-gore-bas on comic-alien-betrayal-alien invasion-convict-parasite-sup villain-world domination-aftercreditsstinger-dc extend univers ( dceu ) -muscular men-charact death action-comedy-adventur the suicid squad
744275,After We Fell,Romance-Drama,7.13,just as tessa 's life begin to becom unglu noth is what she thought it would be . not her friend nor her famili . the onli person that she should be abl to reli on is hardin who is furiou when he discov the massiv secret that she 's been keep . befor tessa make the biggest decis of her life everyth chang becaus of revel about her famili . base on novel or book-famili history-love-teenag crush-woman director-famili tension romance-drama after we fell
637649,Wrath of Man,Action-Crime-Thriller,7.682,a cold and mysteri new secur guard for a lo angel cash truck compani surpris hi co-work when he unleash precis skill dure a heist . the crew is left wonder who he is and where he came from . soon the marksman 's ultim motiv becom clear as he take dramat and irrevoc step to settl a score . robbery-crim boss-revenge-thriller-shootout-shooter-lo angel california-theft-secur guard-ex soldier-cash truck action-crime-thril wrath of man
807356,Watcher,Mystery-Thriller-Horror,6.585,as a serial killer stalk the citi julia — a young actress who just move to town with her husband — notic a mysteri stranger watch her from across the street . paranoia-window-seri killer-romania-woman director mystery-thriller-horror watcher
155,The Dark Knight,Drama-Action-Crime-Thriller,8.513,batman rais the stake in hi war on crime . with the help of lt. jim gordon and district attorney harvey dent batman set out to dismantl the remain crimin organ that plagu the street . the partnership prove to be effect but they soon find themselv prey to a reign of chao unleash by a rise crimin mastermind known to the terrifi citizen of gotham as the joker . joker-sadism-chaos-secret identity-crim fighter-superhero-anti hero-scarecrow-bas on comic-vigilante-organ crime-trag hero-anti villain-crimin mastermind-district attorney-sup power-sup villain-neo-noir drama-action-crime-thril the dark knight
4247,Scary Movie,Comedy,6.346,a familiar-look group of teenag find themselv be stalk by a more-than-vagu recogniz mask killer ! as the victim begin to pile up and the laugh pile on none of your favorit scari movi escap the razor-sharp satir of thi outrag funni parodi ! garage-psychopath-high school-satire-parody-crud humor-spoof-horror spoof-drugs-aftercreditsstinger-horror parodi comedi scari movi
47971,xXx: Return of Xander Cage,Action-Adventure-Crime,6.139,extrem athlet turn govern oper xander cage come out of self-impos exil thought to be long dead and is set on a collis cours with deadli alpha warrior xiang and hi team in a race to recov a sinist and seemingli unstopp weapon known as pandora 's box . recruit an all-new group of thrill-seek cohort xander find himself enmesh in a deadli conspiraci that point to collus at the highest level of world govern . airplane-tattoo-spy-extrem sports-parachute-secret agent-swim pool-sequel-back from the dead-dominican republic-fre fall action-adventure-crim xxx : return of xander cage
453395,Doctor Strange in the Multiverse of Madness,Fantasy-Action-Adventure,7.299,doctor strang with the help of mystic alli both old and new travers the mind-bend and danger altern realiti of the multivers to confront a mysteri new adversari . magic-superhero-bas on comic-altern reality-aftercreditsstinger-duringcreditsstinger-marvel cinemat univers ( mcu ) fantasy-action-adventur doctor strang in the multivers of mad
613504,After We Collided,Romance-Drama,7.221,tessa find herself struggl with her complic relationship with hardin ; she face a dilemma that could chang their live forev . base on novel or book-love-teenag crush romance-drama after we collid
302946,The Accountant,Crime-Thriller-Drama,7.069,as a math savant uncook the book for a new client the treasuri depart close in on hi activ and the bodi count start to rise . sniper-assassin-autism-money-gunfight-criminal-loner-numbers-accountant-broth brother relationship crime-thriller-drama the account
429473,Lou,Action-Thriller-Drama,6.632,a young girl is kidnap dure a power storm . her mother join forc with her mysteri neighbour to set off in pursuit of the kidnapp . their journey will test their limit and expos the dark secret of their past . island-rain-forest-storm-loner-child kidnap action-thriller-drama lou
767304,Redemption Day,Action,6.2,when hi wife is kidnap by terrorist for ransom veteran war hero brad paxton race against the clock to rescu her in a dare and deadli oper that pit him against power and dark forc . terrorist-u.s. marin action redempt day
10192,Shrek Forever After,Comedy-Adventure-Fantasy-Animation-Family,6.355,a bore and domest shrek pact with deal-mak rumpelstiltskin to get back to feel like a real ogr again but when he 's dupe and sent to a twist version of far far away—wher rumpelstiltskin is king ogr are hunt and he and fiona have never met—h set out to restor hi world and reclaim hi true love . sequel-ogr comedy-adventure-fantasy-animation-famili shrek forev after
335795,Monster High: The Movie,Family-Fantasy-Comedy-Adventure-Music-TV Movie,7.0,clawdeen wolf half human and half werewolf ha recent start attend monster high a school for monster in all form . after quickli befriend her classmat franki stein and draculaura clawdeen feel like she ha final found a place where she can truli be herself or so she think . soon a deviou plan to destroy monster high threaten to reveal her real ident and clawdeen must learn to embrac her true monster heart befor it 's too late . monster-musical-high school-bas on toy-wolfman-teen movie-werewolf-jekyl and hyde-teenag heroine-frankenstein-dracula family-fantasy-comedy-adventure-music-tv movi monster high : the movi
648579,The Unbearable Weight of Massive Talent,Action-Comedy-Crime,6.777,creativ unfulfil and face financi ruin nick cage must accept a $ 1 million offer to attend the birthday of a danger superfan . thing take a wildli unexpect turn when cage is recruit by a cia oper and forc to live up to hi own legend channel hi most icon and belov on-screen charact in order to save himself and hi love one . cia-undercover-drug lord-actor play themself action-comedy-crim the unbear weight of massiv talent
760104,X,Horror-Mystery-Thriller,6.778,in 1979 a group of young filmmak set out to make an adult film in rural texa but when their reclus elderli host catch them in the act the cast find themselv fight for their live . hilar ensu . sheriff-1970s-shotgun-ga station-war veteran-texas-alligator-van-porn star-seri killer-slasher-porn actress-elderli couple-isol farmhouse-existentialism-shot on film horror-mystery-thril x
624860,The Matrix Resurrections,Science Fiction-Action-Adventure,6.5,plagu by strang memori neo 's life take an unexpect turn when he find himself back insid the matrix . artifici intelligence-man vs machine-prophecy-underground world-future-virtu reality-dystopia-computer-cyberpunk-aftercreditsstinger-dream world-woman director-gnostic scienc fiction-action-adventur the matrix resurrect
109445,Frozen,Animation-Family-Adventure-Fantasy,7.248,young princess anna of arendel dream about find true love at her sister elsa ’ s coron . fate take her on a danger journey in an attempt to end the etern winter that ha fallen over the kingdom . she 's accompani by ice deliveri man kristoff hi reindeer sven and snowman olaf . on an adventur where she will find out what friendship courag famili and true love realli mean . princess-magic-mistak in person-queen-cartoon-villain-musical-betrayal-snowman-reindeer-curse-snow-troll-bas on children 's book-mountain climbing-evil prince-bas on fairi tale-aftercreditsstinger-frozen-woman director-sist sister relationship-mag land animation-family-adventure-fantasi frozen
869291,Cuckoo,Horror-Mystery-Science Fiction,5.5,after reluctantli move to the german alp with her father and hi new famili gretchen discov that their new town hide sinist secret as she 's plagu by strang nois and frighten vision of a woman pursu her . germany-stepmother-grief-femal protagonist-scientist-dead mother-sign languages-half sister-trippy-mountain resort-lesbian-mut character-ambiguous-cliché-commanding-german alp horror-mystery-sci fiction cuckoo
955916,Lift,Action-Comedy-Crime,6.54,an intern heist crew led by cyru whitak race to lift $ 500 million in gold from a passeng plane at 40000 feet . gold-gang of thieves-heist-airplan hijacking-cap comedy-terrorist group-cyb terrorism-intern manhunt-plane-art heist-gold heist action-comedy-crim lift
18785,The Hangover,Comedy,7.314,when three friend final come to after a raucou night of bachelor-parti revelri they find a babi in the closet and a tiger in the bathroom . but they ca n't seem to locat their best friend doug – who 's suppos to be tie the knot . launch a frantic search for doug the trio persever through a nasti hangov to tri to make it to the church on time . blackjack-stag night-lost weekend-chapel-hit with tire iron-memori loss-la vegas-drug comedi the hangov
